2012-02-02 16:00:00,ADANIENT.NS
2012-02-03 16:00:00,BHARTIART.NS
2012-02-06 16:00:00,HEROMOTOC.NS
2012-02-15 16:00:00,HINDALCO.NS
2012-02-15 16:00:00,TORNTPOWE.NS
2012-02-16 16:00:00,GAIL.NS
2012-02-17 16:00:00,CANBK.NS
2012-02-17 16:00:00,CROMPGREA.NS
2012-02-17 16:00:00,IDBI.NS
2012-02-17 16:00:00,INDHOTEL.NS
2012-02-17 16:00:00,JINDALSTE.NS
2012-02-17 16:00:00,NTPC.NS
2012-02-17 16:00:00,PFC.NS
2012-02-17 16:00:00,SESAGOA.NS
2012-02-17 16:00:00,SAIL.NS
2012-02-17 16:00:00,UNIPHOS.NS
2012-02-17 16:00:00,WIPRO.NS
2012-02-21 16:00:00,PNB.NS
2012-02-21 16:00:00,TATAPOWER.NS
2012-02-21 16:00:00,TATASTEEL.NS
2012-02-22 16:00:00,ADANIPORT.NS
2012-02-22 16:00:00,BANKINDIA.NS
2012-02-22 16:00:00,BHEL.NS
2012-02-22 16:00:00,CAIRN.NS
2012-02-22 16:00:00,INFY.NS
2012-02-22 16:00:00,RCOM.NS
2012-03-06 16:00:00,RELINFRA.NS
2012-03-06 16:00:00,RPOWER.NS
2012-03-14 16:00:00,GMRINFRA.NS
2012-03-27 16:00:00,MPHASIS.NS
2012-03-30 16:00:00,GLAXO.NS
2012-04-18 16:00:00,SIEMENS.NS
2012-05-02 16:00:00,ASHOKLEY.NS
2012-05-08 16:00:00,BHARATFOR.NS
2012-09-04 16:00:00,POWERGRID.NS
2012-09-04 16:00:00,RANBAXY.NS
2012-09-10 16:00:00,LUPIN.NS
2012-09-14 16:00:00,TCS.NS
2012-09-17 16:00:00,COALINDIA.NS
2012-10-01 16:00:00,TECHM.NS
2012-10-04 16:00:00,ACC.NS
2012-10-04 16:00:00,AMBUJACEM.NS
2012-10-08 16:00:00,PETRONET.NS
2012-10-15 16:00:00,FEDERALBN.NS
2012-10-16 16:00:00,DABUR.NS
2012-10-16 16:00:00,HINDUNILV.NS
2012-10-17 16:00:00,GRASIM.NS
2012-10-19 16:00:00,EXIDEIND.NS
2012-10-22 16:00:00,CONCOR.NS
2012-10-29 16:00:00,LT.NS
2012-11-16 16:00:00,BIOCON.NS
2012-11-27 16:00:00,APOLLOHOS.NS
2012-11-27 16:00:00,GSKCONS.NS
2012-11-29 16:00:00,GODREJCP.NS
2012-11-29 16:00:00,MCDOWELL-.NS
2012-11-30 16:00:00,DIVISLAB.NS
2012-11-30 16:00:00,HDFCBANK.NS
2012-11-30 16:00:00,TITAN.NS
2012-11-30 16:00:00,ULTRACEMC.NS
2012-12-11 16:00:00,HDFC.NS
2012-12-11 16:00:00,KOTAKBANK.NS
2012-12-12 16:00:00,ITC.NS
2012-12-12 16:00:00,JPASSOCIA.NS
2012-12-19 16:00:00,M&M.NS
2012-12-20 16:00:00,ASIANPAIN.NS
2012-12-20 16:00:00,SUNPHARMA.NS
2013-01-01 16:00:00,COLPAL.NS
2013-01-02 16:00:00,LICHSGFIN.NS
2013-01-02 16:00:00,UNIONBANK.NS
2013-01-03 16:00:00,BAJAJ-AUT.NS
2013-01-03 16:00:00,BANKBAROD.NS
2013-01-03 16:00:00,CUMMINSIN.NS
2013-01-04 16:00:00,BAJAJHLDN.NS
2013-01-04 16:00:00,RECLTD.NS
2013-01-07 16:00:00,IDFC.NS
2013-01-07 16:00:00,MARUTI.NS
2013-01-07 16:00:00,RELCAPITA.NS
2013-01-08 16:00:00,BOSCHLTD.NS
2013-01-09 16:00:00,CIPLA.NS
2013-01-09 16:00:00,GLENMARK.NS
2013-01-09 16:00:00,TATACHEM.NS
