2012-01-24 16:00:00,HCLTECH.NS
2012-01-24 16:00:00,LUPIN.NS
2012-01-24 16:00:00,SUNPHARMA.NS
2012-01-25 16:00:00,COLPAL.NS
2012-01-27 16:00:00,BAJAJHLDN.NS
2012-01-30 16:00:00,DABUR.NS
2012-01-30 16:00:00,HDFCBANK.NS
2012-01-30 16:00:00,INDUSINDB.NS
2012-01-31 16:00:00,HINDUNILV.NS
2012-01-31 16:00:00,OFSS.NS
2012-02-01 16:00:00,BOSCHLTD.NS
2012-02-03 16:00:00,ITC.NS
2012-02-27 16:00:00,DIVISLAB.NS
2012-02-27 16:00:00,TECHM.NS
2012-02-28 16:00:00,APOLLOHOS.NS
2012-03-07 16:00:00,MCDOWELL-.NS
2012-03-13 16:00:00,GLENMARK.NS
2012-03-20 16:00:00,RANBAXY.NS
2012-03-20 16:00:00,ZEEL.NS
2012-04-23 16:00:00,TCS.NS
2012-05-07 16:00:00,IDFC.NS
2012-05-08 16:00:00,IDEA.NS
2012-05-16 16:00:00,EXIDEIND.NS
2012-05-16 16:00:00,PFC.NS
2012-05-16 16:00:00,RELCAPITA.NS
2012-05-16 16:00:00,RELIANCE.NS
2012-05-16 16:00:00,SRTRANSFI.NS
2012-05-16 16:00:00,SBIN.NS
2012-05-18 16:00:00,AXISBANK.NS
2012-05-18 16:00:00,M&M.NS
2012-05-23 16:00:00,CUMMINSIN.NS
2012-05-24 16:00:00,JSWSTEEL.NS
2012-05-28 16:00:00,CROMPGREA.NS
2012-06-04 16:00:00,GRASIM.NS
2012-06-04 16:00:00,IDBI.NS
2012-06-04 16:00:00,INDHOTEL.NS
2012-06-04 16:00:00,LICHSGFIN.NS
2012-06-04 16:00:00,MARUTI.NS
2012-06-04 16:00:00,SIEMENS.NS
2012-06-05 16:00:00,MPHASIS.NS
2012-06-05 16:00:00,RECLTD.NS
2012-06-19 16:00:00,DRREDDY.NS
2012-07-18 16:00:00,BAJAJ-AUT.NS
2012-07-26 16:00:00,TATAMOTOR.NS
2012-08-08 16:00:00,TATACHEM.NS
2012-08-24 16:00:00,ADANIPORT.NS
2012-08-30 16:00:00,CANBK.NS
2012-08-30 16:00:00,PNB.NS
2012-08-30 16:00:00,RCOM.NS
2012-08-30 16:00:00,TORNTPOWE.NS
2012-08-30 16:00:00,UNIONBANK.NS
2012-08-31 16:00:00,ADANIENT.NS
2012-08-31 16:00:00,BANKINDIA.NS
2012-08-31 16:00:00,RPOWER.NS
2012-09-05 16:00:00,SAIL.NS
2012-09-12 16:00:00,BHEL.NS
2012-09-12 16:00:00,JINDALSTE.NS
2012-09-18 16:00:00,GSKCONS.NS
2012-10-03 16:00:00,GLAXO.NS
2012-10-05 16:00:00,BHARTIART.NS
2012-10-05 16:00:00,COALINDIA.NS
2012-10-05 16:00:00,HEROMOTOC.NS
2012-10-05 16:00:00,INFY.NS
2012-10-05 16:00:00,ONGC.NS
2012-10-05 16:00:00,POWERGRID.NS
2012-10-05 16:00:00,SESAGOA.NS
2012-10-05 16:00:00,TATASTEEL.NS
2012-11-29 16:00:00,GMRINFRA.NS
