2011-12-29 16:00:00,ACC.NS
2011-12-29 16:00:00,ADANIENT.NS
2011-12-29 16:00:00,AMBUJACEM.NS
2011-12-29 16:00:00,APOLLOHOS.NS
2011-12-29 16:00:00,BHARTIART.NS
2011-12-29 16:00:00,CAIRN.NS
2011-12-29 16:00:00,CROMPGREA.NS
2011-12-29 16:00:00,CUMMINSIN.NS
2011-12-29 16:00:00,DABUR.NS
2011-12-29 16:00:00,DIVISLAB.NS
2011-12-29 16:00:00,GAIL.NS
2011-12-29 16:00:00,GLAXO.NS
2011-12-29 16:00:00,GMRINFRA.NS
2011-12-29 16:00:00,GODREJCP.NS
2011-12-29 16:00:00,GRASIM.NS
2011-12-29 16:00:00,HDFC.NS
2011-12-29 16:00:00,HDFCBANK.NS
2011-12-29 16:00:00,HINDUNILV.NS
2011-12-29 16:00:00,INFY.NS
2011-12-29 16:00:00,ITC.NS
2011-12-29 16:00:00,LICHSGFIN.NS
2011-12-29 16:00:00,LUPIN.NS
2011-12-29 16:00:00,M&M.NS
2011-12-29 16:00:00,MARUTI.NS
2011-12-29 16:00:00,ONGC.NS
2011-12-29 16:00:00,POWERGRID.NS
2011-12-29 16:00:00,RANBAXY.NS
2011-12-29 16:00:00,RCOM.NS
2011-12-29 16:00:00,SAIL.NS
2011-12-29 16:00:00,TATAMOTOR.NS
2011-12-29 16:00:00,TATAPOWER.NS
2011-12-29 16:00:00,TITAN.NS
2011-12-29 16:00:00,ULTRACEMC.NS
2011-12-30 16:00:00,ACC.NS
2011-12-30 16:00:00,ADANIENT.NS
2011-12-30 16:00:00,AMBUJACEM.NS
2011-12-30 16:00:00,APOLLOHOS.NS
2011-12-30 16:00:00,BHARTIART.NS
2011-12-30 16:00:00,CAIRN.NS
2011-12-30 16:00:00,CROMPGREA.NS
2011-12-30 16:00:00,CUMMINSIN.NS
2011-12-30 16:00:00,DABUR.NS
2011-12-30 16:00:00,DIVISLAB.NS
2011-12-30 16:00:00,GAIL.NS
2011-12-30 16:00:00,GLAXO.NS
2011-12-30 16:00:00,GMRINFRA.NS
2011-12-30 16:00:00,GODREJCP.NS
2011-12-30 16:00:00,GRASIM.NS
2011-12-30 16:00:00,HDFC.NS
2011-12-30 16:00:00,HDFCBANK.NS
2011-12-30 16:00:00,HEROMOTOC.NS
2011-12-30 16:00:00,HINDUNILV.NS
2011-12-30 16:00:00,INFY.NS
2011-12-30 16:00:00,ITC.NS
2011-12-30 16:00:00,LICHSGFIN.NS
2011-12-30 16:00:00,LUPIN.NS
2011-12-30 16:00:00,M&M.NS
2011-12-30 16:00:00,ONGC.NS
2011-12-30 16:00:00,POWERGRID.NS
2011-12-30 16:00:00,RANBAXY.NS
2011-12-30 16:00:00,SAIL.NS
2011-12-30 16:00:00,TATAMOTOR.NS
2011-12-30 16:00:00,TECHM.NS
2011-12-30 16:00:00,TITAN.NS
2011-12-30 16:00:00,TORNTPOWE.NS
2011-12-30 16:00:00,ULTRACEMC.NS
2012-01-02 16:00:00,AMBUJACEM.NS
2012-01-02 16:00:00,APOLLOHOS.NS
2012-01-02 16:00:00,BHARTIART.NS
2012-01-02 16:00:00,BIOCON.NS
2012-01-02 16:00:00,BOSCHLTD.NS
2012-01-02 16:00:00,CAIRN.NS
2012-01-02 16:00:00,CROMPGREA.NS
2012-01-02 16:00:00,CUMMINSIN.NS
2012-01-02 16:00:00,DABUR.NS
2012-01-02 16:00:00,DIVISLAB.NS
2012-01-02 16:00:00,GAIL.NS
2012-01-02 16:00:00,GLAXO.NS
2012-01-02 16:00:00,GMRINFRA.NS
2012-01-02 16:00:00,GRASIM.NS
2012-01-02 16:00:00,HDFC.NS
2012-01-02 16:00:00,HDFCBANK.NS
2012-01-02 16:00:00,HINDUNILV.NS
2012-01-02 16:00:00,ICICIBANK.NS
2012-01-02 16:00:00,INFY.NS
2012-01-02 16:00:00,ITC.NS
2012-01-02 16:00:00,LICHSGFIN.NS
2012-01-02 16:00:00,LUPIN.NS
2012-01-02 16:00:00,M&M.NS
2012-01-02 16:00:00,ONGC.NS
2012-01-02 16:00:00,POWERGRID.NS
2012-01-02 16:00:00,RANBAXY.NS
2012-01-02 16:00:00,RCOM.NS
2012-01-02 16:00:00,SAIL.NS
2012-01-02 16:00:00,SESAGOA.NS
2012-01-02 16:00:00,TATAMOTOR.NS
2012-01-02 16:00:00,TCS.NS
2012-01-02 16:00:00,TECHM.NS
2012-01-02 16:00:00,TITAN.NS
2012-01-02 16:00:00,ULTRACEMC.NS
2012-01-03 16:00:00,APOLLOHOS.NS
2012-01-03 16:00:00,BHARATFOR.NS
2012-01-03 16:00:00,BHARTIART.NS
2012-01-03 16:00:00,BIOCON.NS
2012-01-03 16:00:00,BOSCHLTD.NS
2012-01-03 16:00:00,CROMPGREA.NS
2012-01-03 16:00:00,CUMMINSIN.NS
2012-01-03 16:00:00,DABUR.NS
2012-01-03 16:00:00,DIVISLAB.NS
2012-01-03 16:00:00,GAIL.NS
2012-01-03 16:00:00,GLAXO.NS
2012-01-03 16:00:00,GMRINFRA.NS
2012-01-03 16:00:00,HDFC.NS
2012-01-03 16:00:00,HDFCBANK.NS
2012-01-03 16:00:00,ICICIBANK.NS
2012-01-03 16:00:00,INFY.NS
2012-01-03 16:00:00,JSWSTEEL.NS
2012-01-03 16:00:00,LUPIN.NS
2012-01-03 16:00:00,M&M.NS
2012-01-03 16:00:00,MARUTI.NS
2012-01-03 16:00:00,ONGC.NS
2012-01-03 16:00:00,RANBAXY.NS
2012-01-03 16:00:00,RCOM.NS
2012-01-03 16:00:00,SAIL.NS
2012-01-03 16:00:00,TATAMOTOR.NS
2012-01-03 16:00:00,TATAPOWER.NS
2012-01-03 16:00:00,TCS.NS
2012-01-03 16:00:00,TITAN.NS
2012-01-03 16:00:00,TORNTPOWE.NS
2012-01-04 16:00:00,APOLLOHOS.NS
2012-01-04 16:00:00,ASHOKLEY.NS
2012-01-04 16:00:00,BANKBAROD.NS
2012-01-04 16:00:00,BHARATFOR.NS
2012-01-04 16:00:00,BHARTIART.NS
2012-01-04 16:00:00,BHEL.NS
2012-01-04 16:00:00,BIOCON.NS
2012-01-04 16:00:00,COALINDIA.NS
2012-01-04 16:00:00,CROMPGREA.NS
2012-01-04 16:00:00,GLAXO.NS
2012-01-04 16:00:00,GMRINFRA.NS
2012-01-04 16:00:00,HDFC.NS
2012-01-04 16:00:00,ICICIBANK.NS
2012-01-04 16:00:00,INDHOTEL.NS
2012-01-04 16:00:00,INFY.NS
2012-01-04 16:00:00,JSWSTEEL.NS
2012-01-04 16:00:00,LT.NS
2012-01-04 16:00:00,RANBAXY.NS
2012-01-04 16:00:00,RCOM.NS
2012-01-04 16:00:00,RELCAPITA.NS
2012-01-04 16:00:00,SAIL.NS
2012-01-04 16:00:00,SBIN.NS
2012-01-04 16:00:00,SESAGOA.NS
2012-01-04 16:00:00,TATAMOTOR.NS
2012-01-04 16:00:00,TATAPOWER.NS
2012-01-04 16:00:00,TITAN.NS
2012-01-05 16:00:00,APOLLOHOS.NS
2012-01-05 16:00:00,ASHOKLEY.NS
2012-01-05 16:00:00,BANKBAROD.NS
2012-01-05 16:00:00,BHARATFOR.NS
2012-01-05 16:00:00,BHEL.NS
2012-01-05 16:00:00,BOSCHLTD.NS
2012-01-05 16:00:00,CANBK.NS
2012-01-05 16:00:00,COALINDIA.NS
2012-01-05 16:00:00,CROMPGREA.NS
2012-01-05 16:00:00,CUMMINSIN.NS
2012-01-05 16:00:00,DIVISLAB.NS
2012-01-05 16:00:00,EXIDEIND.NS
2012-01-05 16:00:00,GLAXO.NS
2012-01-05 16:00:00,GLENMARK.NS
2012-01-05 16:00:00,GMRINFRA.NS
2012-01-05 16:00:00,HCLTECH.NS
2012-01-05 16:00:00,ICICIBANK.NS
2012-01-05 16:00:00,INDHOTEL.NS
2012-01-05 16:00:00,INFY.NS
2012-01-05 16:00:00,JSWSTEEL.NS
2012-01-05 16:00:00,LICHSGFIN.NS
2012-01-05 16:00:00,LT.NS
2012-01-05 16:00:00,POWERGRID.NS
2012-01-05 16:00:00,RANBAXY.NS
2012-01-05 16:00:00,RCOM.NS
2012-01-05 16:00:00,SAIL.NS
2012-01-05 16:00:00,SBIN.NS
2012-01-05 16:00:00,TATAMOTOR.NS
2012-01-05 16:00:00,TATAPOWER.NS
2012-01-05 16:00:00,TATASTEEL.NS
2012-01-05 16:00:00,TECHM.NS
2012-01-05 16:00:00,TITAN.NS
2012-01-05 16:00:00,TORNTPOWE.NS
2012-01-06 16:00:00,ADANIPORT.NS
2012-01-06 16:00:00,APOLLOHOS.NS
2012-01-06 16:00:00,ASHOKLEY.NS
2012-01-06 16:00:00,BHARTIART.NS
2012-01-06 16:00:00,BHEL.NS
2012-01-06 16:00:00,BOSCHLTD.NS
2012-01-06 16:00:00,CAIRN.NS
2012-01-06 16:00:00,CANBK.NS
2012-01-06 16:00:00,COALINDIA.NS
2012-01-06 16:00:00,CROMPGREA.NS
2012-01-06 16:00:00,DIVISLAB.NS
2012-01-06 16:00:00,EXIDEIND.NS
2012-01-06 16:00:00,GLENMARK.NS
2012-01-06 16:00:00,GMRINFRA.NS
2012-01-06 16:00:00,HCLTECH.NS
2012-01-06 16:00:00,ICICIBANK.NS
2012-01-06 16:00:00,INDHOTEL.NS
2012-01-06 16:00:00,INFY.NS
2012-01-06 16:00:00,JSWSTEEL.NS
2012-01-06 16:00:00,LT.NS
2012-01-06 16:00:00,OFSS.NS
2012-01-06 16:00:00,PFC.NS
2012-01-06 16:00:00,RANBAXY.NS
2012-01-06 16:00:00,RCOM.NS
